HouseID,Address,Street,kilowattsPerHourPerMonth,gallonsPerDayPerHouse
7497,14 BROWNS AVENUE,BROWNS AVENUE,633,253
6573,15 BROWNS AVENUE,BROWNS AVENUE,688,295
7877,16 BROWNS AVENUE,BROWNS AVENUE,606,257
6572,17 BROWNS AVENUE,BROWNS AVENUE,678,165
7250,18 BROWNS AVENUE,BROWNS AVENUE,700,244
6798,19 BROWNS AVENUE,BROWNS AVENUE,596,267
7059,20 BROWNS AVENUE,BROWNS AVENUE,579,70
7279,21 BROWNS AVENUE,BROWNS AVENUE,689,265
6973,22 BROWNS AVENUE,BROWNS AVENUE,658,216
7280,23 BROWNS AVENUE,BROWNS AVENUE,650,63
6972,26 BROWNS AVENUE,BROWNS AVENUE,677,98
9709,4 BROWNS AVENUE,BROWNS AVENUE,581,208
9710,6 BROWNS AVENUE,BROWNS AVENUE,669,84
7320,8 BROWNS AVENUE,BROWNS AVENUE,555,126
8655,12 BRUCE ROAD,BRUCE ROAD,593,75
10871,15 BRUCE ROAD,BRUCE ROAD,590,100
8883,16 BRUCE ROAD,BRUCE ROAD,669,297
10999,20 BRUCE ROAD,BRUCE ROAD,648,300
8781,21 BRUCE ROAD,BRUCE ROAD,571,101
8909,24 BRUCE ROAD,BRUCE ROAD,672,123
9179,26 BRUCE ROAD,BRUCE ROAD,629,255
10525,30 BRUCE ROAD,BRUCE ROAD,680,272
10401,31 BRUCE ROAD,BRUCE ROAD,688,62
10527,32 BRUCE ROAD,BRUCE ROAD,666,217
11707,34 BRUCE ROAD,BRUCE ROAD,590,69
10496,35 BRUCE ROAD,BRUCE ROAD,664,118
10503,36 BRUCE ROAD,BRUCE ROAD,647,159
10653,38 BRUCE ROAD,BRUCE ROAD,638,228
10587,39 BRUCE ROAD,BRUCE ROAD,648,176
8898,4 BRUCE ROAD,BRUCE ROAD,693,288
13341,42 BRUCE ROAD,BRUCE ROAD,571,205
10650,43 BRUCE ROAD,BRUCE ROAD,681,288
13343,44 BRUCE ROAD,BRUCE ROAD,640,70
13467,47 BRUCE ROAD,BRUCE ROAD,684,147
13144,48 BRUCE ROAD,BRUCE ROAD,654,162
13035,51 BRUCE ROAD,BRUCE ROAD,622,219
13081,52 BRUCE ROAD,BRUCE ROAD,629,121
13432,54 BRUCE ROAD,BRUCE ROAD,560,96
12965,55 BRUCE ROAD,BRUCE ROAD,616,216
13156,58 BRUCE ROAD,BRUCE ROAD,559,174
13247,59 BRUCE ROAD,BRUCE ROAD,673,82
13125,62 BRUCE ROAD,BRUCE ROAD,607,135
13756,63 BRUCE ROAD,BRUCE ROAD,645,189
13747,66 BRUCE ROAD,BRUCE ROAD,686,129
13257,67 BRUCE ROAD,BRUCE ROAD,565,175
13748,68 BRUCE ROAD,BRUCE ROAD,644,285
13590,71 BRUCE ROAD,BRUCE ROAD,655,291
11972,72 BRUCE ROAD,BRUCE ROAD,663,134
11541,74 BRUCE ROAD,BRUCE ROAD,607,87
11908,75 BRUCE ROAD,BRUCE ROAD,639,168
11940,79 BRUCE ROAD,BRUCE ROAD,627,267
8951,8 BRUCE ROAD,BRUCE ROAD,589,125
11958,80 BRUCE ROAD,BRUCE ROAD,558,220
11267,87 BRUCE ROAD,BRUCE ROAD,696,89
14765,12 BRYANT ROAD,BRYANT ROAD,646,104
15057,14 BRYANT ROAD,BRYANT ROAD,615,144
14686,18 BRYANT ROAD,BRYANT ROAD,585,300
14653,6 BRYANT ROAD,BRYANT ROAD,565,222
15059,9 BRYANT ROAD,BRYANT ROAD,555,153
15446,14 BUXTON LANE,BUXTON LANE,633,101
15434,15 BUXTON LANE,BUXTON LANE,573,91
13090,14 BYRON ROAD,BYRON ROAD,670,96
12982,15 BYRON ROAD,BYRON ROAD,622,222
13757,6 BYRON ROAD,BYRON ROAD,581,69
13246,9 BYRON ROAD,BYRON ROAD,624,199
9820,12 CABOT STREET,CABOT STREET,656,171
9865,13 CABOT STREET,CABOT STREET,616,300
9711,15 CABOT STREET,CABOT STREET,623,238
7546,16 CABOT STREET,CABOT STREET,613,259
7323,20 CABOT STREET,CABOT STREET,604,192
7791,21 CABOT STREET,CABOT STREET,550,266
7599,25 CABOT STREET,CABOT STREET,619,181
7343,26 CABOT STREET,CABOT STREET,618,187
7368,29 CABOT STREET,CABOT STREET,673,196
7377,30 CABOT STREET,CABOT STREET,571,175
7557,34 CABOT STREET,CABOT STREET,587,186
6799,47 CABOT STREET,CABOT STREET,630,186
6499,48 CABOT STREET,CABOT STREET,684,128
6405,54 CABOT STREET,CABOT STREET,683,297
5940,55 CABOT STREET,CABOT STREET,588,212
5773,56 CABOT STREET,CABOT STREET,610,125
6088,59 CABOT STREET,CABOT STREET,667,269
6406,60 CABOT STREET,CABOT STREET,647,65
6254,62 CABOT STREET,CABOT STREET,598,204
8093,76 CABOT STREET,CABOT STREET,565,163
8178,77 CABOT STREET,CABOT STREET,620,148
8124,80 CABOT STREET,CABOT STREET,562,186
8390,83 CABOT STREET,CABOT STREET,602,174
5726,89 CABOT STREET,CABOT STREET,641,260
8372,90 CABOT STREET,CABOT STREET,628,159
10220,12 CALDWELL ROAD,CALDWELL ROAD,650,84
9472,16 CALDWELL ROAD,CALDWELL ROAD,596,118
9473,17 CALDWELL ROAD,CALDWELL ROAD,559,117
9518,18 CALDWELL ROAD,CALDWELL ROAD,615,223
8751,23 CALDWELL ROAD,CALDWELL ROAD,605,223
9265,30 CALDWELL ROAD,CALDWELL ROAD,659,80
8578,31 CALDWELL ROAD,CALDWELL ROAD,680,243
10584,39 CALDWELL ROAD,CALDWELL ROAD,665,288
10237,4 CALDWELL ROAD,CALDWELL ROAD,617,98
11024,45 CALDWELL ROAD,CALDWELL ROAD,641,217
9447,48 CALDWELL ROAD,CALDWELL ROAD,567,136
10573,51 CALDWELL ROAD,CALDWELL ROAD,672,211
10409,55 CALDWELL ROAD,CALDWELL ROAD,667,149
9441,56 CALDWELL ROAD,CALDWELL ROAD,565,116
9442,60 CALDWELL ROAD,CALDWELL ROAD,674,271
9611,8 CALDWELL ROAD,CALDWELL ROAD,606,287
8558,9 CALDWELL ROAD,CALDWELL ROAD,604,194
4741,1 CALVARY STREET,CALVARY STREET,660,77
4586,10 CALVARY STREET,CALVARY STREET,553,113
4395,102R CALVARY STREET,CALVARY STREET,634,239
5473,103 CALVARY STREET,CALVARY STREET,578,178
5426,104 CALVARY STREET,CALVARY STREET,688,279
5427,106 CALVARY STREET,CALVARY STREET,603,209
6642,11 CALVARY STREET,CALVARY STREET,635,76
3387,110 CALVARY STREET,CALVARY STREET,694,89
3467,113 CALVARY STREET,CALVARY STREET,675,188
3468,115 CALVARY STREET,CALVARY STREET,692,85
4728,116 CALVARY STREET,CALVARY STREET,609,283
4773,118 CALVARY STREET,CALVARY STREET,604,80
8226,12 CALVARY STREET,CALVARY STREET,696,288
3462,122 CALVARY STREET,CALVARY STREET,554,244
3461,124 CALVARY STREET,CALVARY STREET,688,258
3460,126 CALVARY STREET,CALVARY STREET,628,269
4633,14 CALVARY STREET,CALVARY STREET,612,194
5231,141 CALVARY STREET,CALVARY STREET,593,151
3883,142 CALVARY STREET,CALVARY STREET,602,292
5233,143 CALVARY STREET,CALVARY STREET,683,132
6539,15 CALVARY STREET,CALVARY STREET,679,170
5312,151 CALVARY STREET,CALVARY STREET,688,205
5313,153 CALVARY STREET,CALVARY STREET,696,231
3786,154 CALVARY STREET,CALVARY STREET,576,255
6485,15R CALVARY STREET,CALVARY STREET,699,120
4631,16 CALVARY STREET,CALVARY STREET,633,248
4632,18 CALVARY STREET,CALVARY STREET,620,240
5376,180 CALVARY STREET,CALVARY STREET,609,202
5375,200 CALVARY STREET,CALVARY STREET,660,224
5320,206 CALVARY STREET,CALVARY STREET,664,114
5275,206R CALVARY STREET,CALVARY STREET,657,75
6738,21 CALVARY STREET,CALVARY STREET,590,145
5466,212 CALVARY STREET,CALVARY STREET,691,104
5468,214 CALVARY STREET,CALVARY STREET,620,85
2383,217 CALVARY STREET,CALVARY STREET,672,92
5038,218 CALVARY STREET,CALVARY STREET,600,97
8146,22 CALVARY STREET,CALVARY STREET,693,186
5461,220A CALVARY STREET,CALVARY STREET,653,202
6740,23 CALVARY STREET,CALVARY STREET,671,213
5196,234 CALVARY STREET,CALVARY STREET,578,148
5123,234A CALVARY STREET,CALVARY STREET,654,198
5121,236R CALVARY STREET,CALVARY STREET,651,217
2358,238 CALVARY STREET,CALVARY STREET,614,78
2309,239 CALVARY STREET,CALVARY STREET,636,72
2359,240 CALVARY STREET,CALVARY STREET,580,246
2308,241 CALVARY STREET,CALVARY STREET,646,226
2493,245 CALVARY STREET,CALVARY STREET,610,259
2282,246 CALVARY STREET,CALVARY STREET,563,145
2280,248 CALVARY STREET,CALVARY STREET,578,212
6811,25 CALVARY STREET,CALVARY STREET,551,263
2201,250 CALVARY STREET,CALVARY STREET,678,94
2534,251 CALVARY STREET,CALVARY STREET,686,243
2040,252 CALVARY STREET,CALVARY STREET,693,210
2041,254 CALVARY STREET,CALVARY STREET,688,98
2335,259 CALVARY STREET,CALVARY STREET,698,154
2496,260 CALVARY STREET,CALVARY STREET,565,229
2066,263 CALVARY STREET,CALVARY STREET,641,195
2441,264 CALVARY STREET,CALVARY STREET,635,86
2439,266 CALVARY STREET,CALVARY STREET,673,193
2435,267 CALVARY STREET,CALVARY STREET,646,162
6810,27 CALVARY STREET,CALVARY STREET,553,159
2235,271 CALVARY STREET,CALVARY STREET,665,227
2401,272 CALVARY STREET,CALVARY STREET,574,266
6682,28 CALVARY STREET,CALVARY STREET,691,206
6860,29 CALVARY STREET,CALVARY STREET,643,223
4740,3 CALVARY STREET,CALVARY STREET,646,77
6683,30 CALVARY STREET,CALVARY STREET,553,109
6808,31 CALVARY STREET,CALVARY STREET,655,244
6681,32 CALVARY STREET,CALVARY STREET,561,200
7145,33 CALVARY STREET,CALVARY STREET,646,60
6667,39 CALVARY STREET,CALVARY STREET,620,122
4585,4 CALVARY STREET,CALVARY STREET,567,216
7049,40A CALVARY STREET,CALVARY STREET,620,140
6697,42 CALVARY STREET,CALVARY STREET,659,141
6668,43A CALVARY STREET,CALVARY STREET,637,290
6696,44 CALVARY STREET,CALVARY STREET,664,122
4075,45 CALVARY STREET,CALVARY STREET,579,98
4455,47 CALVARY STREET,CALVARY STREET,623,275
4873,49 CALVARY STREET,CALVARY STREET,606,131
8344,5 CALVARY STREET,CALVARY STREET,560,226
6695,50 CALVARY STREET,CALVARY STREET,674,219
6694,52 CALVARY STREET,CALVARY STREET,575,221
4288,53 CALVARY STREET,CALVARY STREET,586,96
6787,54 CALVARY STREET,CALVARY STREET,608,206
6786,56 CALVARY STREET,CALVARY STREET,689,157
4799,59 CALVARY STREET,CALVARY STREET,670,162
7197,60 CALVARY STREET,CALVARY STREET,640,76
4431,61 CALVARY STREET,CALVARY STREET,570,62
4252,62 CALVARY STREET,CALVARY STREET,555,156
4432,63 CALVARY STREET,CALVARY STREET,689,194
4038,64 CALVARY STREET,CALVARY STREET,650,119
4438,65 CALVARY STREET,CALVARY STREET,689,218
4824,66 CALVARY STREET,CALVARY STREET,691,278
4444,68 CALVARY STREET,CALVARY STREET,612,112
8343,7 CALVARY STREET,CALVARY STREET,564,153
4543,83 CALVARY STREET,CALVARY STREET,632,267
4542,85 CALVARY STREET,CALVARY STREET,576,232
3791,93 CALVARY STREET,CALVARY STREET,627,180
4776,94 CALVARY STREET,CALVARY STREET,648,272
3790,95 CALVARY STREET,CALVARY STREET,593,253
3606,99 CALVARY STREET,CALVARY STREET,595,71
3052,25 CAMBRIA ROAD,CAMBRIA ROAD,688,220
3050,27 CAMBRIA ROAD,CAMBRIA ROAD,557,264
3097,29 CAMBRIA ROAD,CAMBRIA ROAD,604,92
3095,31 CAMBRIA ROAD,CAMBRIA ROAD,630,271
2818,33 CAMBRIA ROAD,CAMBRIA ROAD,592,266
2817,35 CAMBRIA ROAD,CAMBRIA ROAD,550,277
2792,37 CAMBRIA ROAD,CAMBRIA ROAD,610,117
2793,39 CAMBRIA ROAD,CAMBRIA ROAD,699,124
11123,11 CANDACE AVENUE,CANDACE AVENUE,583,192
11807,12 CANDACE AVENUE,CANDACE AVENUE,614,219
14439,127 CANDACE AVENUE,CANDACE AVENUE,659,132
13279,133 CANDACE AVENUE,CANDACE AVENUE,680,94
14336,136 CANDACE AVENUE,CANDACE AVENUE,568,200
11610,15 CANDACE AVENUE,CANDACE AVENUE,569,95
11743,21 CANDACE AVENUE,CANDACE AVENUE,586,155
11323,28 CANDACE AVENUE,CANDACE AVENUE,657,138
12003,29 CANDACE AVENUE,CANDACE AVENUE,589,163
11800,36 CANDACE AVENUE,CANDACE AVENUE,553,286
12042,43 CANDACE AVENUE,CANDACE AVENUE,606,259
11769,50 CANDACE AVENUE,CANDACE AVENUE,628,278
12656,51 CANDACE AVENUE,CANDACE AVENUE,612,224
11858,56 CANDACE AVENUE,CANDACE AVENUE,613,273
12298,57 CANDACE AVENUE,CANDACE AVENUE,578,82
12059,59 CANDACE AVENUE,CANDACE AVENUE,587,285
12556,67 CANDACE AVENUE,CANDACE AVENUE,663,275
12425,69 CANDACE AVENUE,CANDACE AVENUE,688,180
22878,100 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,643,273
22896,107 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,604,287
22839,110 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,558,132
22856,115 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,692,62
22869,118 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,640,243
22880,123 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,612,268
22873,126 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,556,289
22902,131 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,684,64
22904,134 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,557,146
22910,142 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,605,199
22948,149 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,613,170
22507,15 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,553,181
22947,150 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,671,121
22934,156 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,569,291
22970,23 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,619,180
22989,24 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,576,133
23007,30 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,585,293
22985,40 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,608,156
22950,43 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,648,140
22936,50 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,647,300
22919,55 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,657,84
22937,62 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,579,87
22907,65 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,555,96
22854,70 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,554,65
22861,75 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,554,135
22824,78 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,647,234
22961,83 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,604,258
22825,86 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,604,277
22833,91 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,700,187
22966,94 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,659,164
22843,99 CANDLEWOOD DRIVE,CANDLEWOOD DRIVE,652,96
13414,10 CANTERBURY ROAD,CANTERBURY ROAD,634,177
13511,14 CANTERBURY ROAD,CANTERBURY ROAD,638,91
13208,15 CANTERBURY ROAD,CANTERBURY ROAD,557,234
13315,21 CANTERBURY ROAD,CANTERBURY ROAD,577,146
11893,22 CANTERBURY ROAD,CANTERBURY ROAD,692,121
13348,3 CANTERBURY ROAD,CANTERBURY ROAD,632,200
11742,43 CANTERBURY ROAD,CANTERBURY ROAD,625,106
11852,44 CANTERBURY ROAD,CANTERBURY ROAD,693,211
11970,48 CANTERBURY ROAD,CANTERBURY ROAD,686,212
11288,49 CANTERBURY ROAD,CANTERBURY ROAD,688,298
12445,54 CANTERBURY ROAD,CANTERBURY ROAD,598,171
12005,55 CANTERBURY ROAD,CANTERBURY ROAD,612,195
12584,60 CANTERBURY ROAD,CANTERBURY ROAD,609,187
12055,61 CANTERBURY ROAD,CANTERBURY ROAD,640,171
12439,66 CANTERBURY ROAD,CANTERBURY ROAD,596,142
12340,67 CANTERBURY ROAD,CANTERBURY ROAD,664,136
12423,70 CANTERBURY ROAD,CANTERBURY ROAD,644,99
12190,73 CANTERBURY ROAD,CANTERBURY ROAD,601,119
12795,76 CANTERBURY ROAD,CANTERBURY ROAD,580,82
12479,79 CANTERBURY ROAD,CANTERBURY ROAD,649,93
14421,82 CANTERBURY ROAD,CANTERBURY ROAD,654,156
14420,85 CANTERBURY ROAD,CANTERBURY ROAD,612,285
14275,86 CANTERBURY ROAD,CANTERBURY ROAD,557,108
13434,9 CANTERBURY ROAD,CANTERBURY ROAD,616,235
14456,91 CANTERBURY ROAD,CANTERBURY ROAD,551,107
14436,92 CANTERBURY ROAD,CANTERBURY ROAD,593,117
14776,12 CARLETON ROAD,CARLETON ROAD,653,168
14620,14 CARLETON ROAD,CARLETON ROAD,664,112
14642,15 CARLETON ROAD,CARLETON ROAD,580,231
14583,18 CARLETON ROAD,CARLETON ROAD,633,161
14998,19 CARLETON ROAD,CARLETON ROAD,631,98
14728,25 CARLETON ROAD,CARLETON ROAD,632,274
14954,30 CARLETON ROAD,CARLETON ROAD,596,163
14685,4 CARLETON ROAD,CARLETON ROAD,669,128
14755,8 CARLETON ROAD,CARLETON ROAD,700,299
15027,9 CARLETON ROAD,CARLETON ROAD,694,156
22335,10 CARLIN ROAD,CARLIN ROAD,667,61
22348,15 CARLIN ROAD,CARLIN ROAD,669,237
22381,31 CARLIN ROAD,CARLIN ROAD,685,130
22380,43 CARLIN ROAD,CARLIN ROAD,589,180
22372,48 CARLIN ROAD,CARLIN ROAD,662,204
22613,54 CARLIN ROAD,CARLIN ROAD,600,127
22471,17 CAROL LANE,CAROL LANE,574,139
22435,9 CAROL LANE,CAROL LANE,684,157
10272,11 CARTER STREET,CARTER STREET,561,300
9481,3 CARTER STREET,CARTER STREET,575,196
10273,35 CARTER STREET,CARTER STREET,568,73
20219,10 CASEY CIRCLE,CASEY CIRCLE,696,171
20103,11 CASEY CIRCLE,CASEY CIRCLE,688,125
20173,12 CASEY CIRCLE,CASEY CIRCLE,607,222
20100,13 CASEY CIRCLE,CASEY CIRCLE,631,297
20174,14 CASEY CIRCLE,CASEY CIRCLE,676,282
20101,15 CASEY CIRCLE,CASEY CIRCLE,606,269
20222,16 CASEY CIRCLE,CASEY CIRCLE,690,236
19705,17 CASEY CIRCLE,CASEY CIRCLE,659,161
20220,18 CASEY CIRCLE,CASEY CIRCLE,554,276
19708,19 CASEY CIRCLE,CASEY CIRCLE,647,253
20557,2 CASEY CIRCLE,CASEY CIRCLE,570,230
20221,20 CASEY CIRCLE,CASEY CIRCLE,552,255
19706,21 CASEY CIRCLE,CASEY CIRCLE,700,296
20153,22 CASEY CIRCLE,CASEY CIRCLE,598,89
19707,23 CASEY CIRCLE,CASEY CIRCLE,578,241
20154,24 CASEY CIRCLE,CASEY CIRCLE,590,69
20054,25 CASEY CIRCLE,CASEY CIRCLE,635,63
20151,26 CASEY CIRCLE,CASEY CIRCLE,686,135
20053,27 CASEY CIRCLE,CASEY CIRCLE,588,177
20136,28 CASEY CIRCLE,CASEY CIRCLE,572,133
20056,29 CASEY CIRCLE,CASEY CIRCLE,697,114
20152,30 CASEY CIRCLE,CASEY CIRCLE,600,266
20055,31 CASEY CIRCLE,CASEY CIRCLE,638,143
20135,32 CASEY CIRCLE,CASEY CIRCLE,664,288
20028,33 CASEY CIRCLE,CASEY CIRCLE,630,256
20030,35 CASEY CIRCLE,CASEY CIRCLE,574,137
20031,37 CASEY CIRCLE,CASEY CIRCLE,579,264
20029,39 CASEY CIRCLE,CASEY CIRCLE,589,292
20528,4 CASEY CIRCLE,CASEY CIRCLE,567,189
19775,41 CASEY CIRCLE,CASEY CIRCLE,677,189
19774,43 CASEY CIRCLE,CASEY CIRCLE,674,121
19757,45 CASEY CIRCLE,CASEY CIRCLE,573,218
19759,47 CASEY CIRCLE,CASEY CIRCLE,664,250
19758,49 CASEY CIRCLE,CASEY CIRCLE,593,254
19755,51 CASEY CIRCLE,CASEY CIRCLE,691,191
19754,53 CASEY CIRCLE,CASEY CIRCLE,599,240
19756,55 CASEY CIRCLE,CASEY CIRCLE,622,106
20529,6 CASEY CIRCLE,CASEY CIRCLE,567,238
20556,8 CASEY CIRCLE,CASEY CIRCLE,638,235
20102,9 CASEY CIRCLE,CASEY CIRCLE,628,213
12179,1 CASTLE STREET,CASTLE STREET,669,113
12777,11 CASTLE STREET,CASTLE STREET,590,270
14413,13 CASTLE STREET,CASTLE STREET,682,186
12690,15 CASTLE STREET,CASTLE STREET,676,143
12469,19 CASTLE STREET,CASTLE STREET,572,251
12029,2 CASTLE STREET,CASTLE STREET,671,64
14244,29 CASTLE STREET,CASTLE STREET,612,293
12178,3 CASTLE STREET,CASTLE STREET,557,125
12028,4 CASTLE STREET,CASTLE STREET,643,212
12180,5 CASTLE STREET,CASTLE STREET,558,176
12030,6 CASTLE STREET,CASTLE STREET,595,259
12272,7 CASTLE STREET,CASTLE STREET,607,182
12026,8 CASTLE STREET,CASTLE STREET,644,80
12776,9 CASTLE STREET,CASTLE STREET,562,268
13788,10 CAUGHEY STREET,CAUGHEY STREET,623,127
15949,15 CAUGHEY STREET,CAUGHEY STREET,580,104
15938,16 CAUGHEY STREET,CAUGHEY STREET,642,86
15870,18 CAUGHEY STREET,CAUGHEY STREET,700,169
15964,19 CAUGHEY STREET,CAUGHEY STREET,688,185
16052,20 CAUGHEY STREET,CAUGHEY STREET,561,98
15830,22 CAUGHEY STREET,CAUGHEY STREET,578,85
15907,23 CAUGHEY STREET,CAUGHEY STREET,689,118
16011,24 CAUGHEY STREET,CAUGHEY STREET,600,281
15906,25 CAUGHEY STREET,CAUGHEY STREET,603,197
15808,26 CAUGHEY STREET,CAUGHEY STREET,574,233
16030,30 CAUGHEY STREET,CAUGHEY STREET,635,266
15926,31 CAUGHEY STREET,CAUGHEY STREET,657,246
15740,36 CAUGHEY STREET,CAUGHEY STREET,553,228
15804,38 CAUGHEY STREET,CAUGHEY STREET,666,243
14138,4 CAUGHEY STREET,CAUGHEY STREET,651,63
14804,42 CAUGHEY STREET,CAUGHEY STREET,624,231
14805,44 CAUGHEY STREET,CAUGHEY STREET,571,249
15074,45 CAUGHEY STREET,CAUGHEY STREET,592,73
15192,48 CAUGHEY STREET,CAUGHEY STREET,608,116
14707,49 CAUGHEY STREET,CAUGHEY STREET,582,100
13883,5 CAUGHEY STREET,CAUGHEY STREET,560,166
14706,51 CAUGHEY STREET,CAUGHEY STREET,639,266
15067,55 CAUGHEY STREET,CAUGHEY STREET,556,146
15190,56 CAUGHEY STREET,CAUGHEY STREET,627,69
15189,58 CAUGHEY STREET,CAUGHEY STREET,611,186
14778,59 CAUGHEY STREET,CAUGHEY STREET,575,71
15038,64 CAUGHEY STREET,CAUGHEY STREET,656,252
15130,65 CAUGHEY STREET,CAUGHEY STREET,590,115
14823,68 CAUGHEY STREET,CAUGHEY STREET,682,64
14854,71 CAUGHEY STREET,CAUGHEY STREET,617,157
14816,72 CAUGHEY STREET,CAUGHEY STREET,563,168
13885,9 CAUGHEY STREET,CAUGHEY STREET,677,249
14958,14 CEDAR HILL LANE,CEDAR HILL LANE,574,69
14770,15 CEDAR HILL LANE,CEDAR HILL LANE,618,189
14585,20 CEDAR HILL LANE,CEDAR HILL LANE,652,98
14794,23 CEDAR HILL LANE,CEDAR HILL LANE,592,83
14654,26 CEDAR HILL LANE,CEDAR HILL LANE,603,105
14628,31 CEDAR HILL LANE,CEDAR HILL LANE,616,72
14572,34 CEDAR HILL LANE,CEDAR HILL LANE,692,121
15161,37 CEDAR HILL LANE,CEDAR HILL LANE,691,164
15159,40 CEDAR HILL LANE,CEDAR HILL LANE,596,244
15196,44 CEDAR HILL LANE,CEDAR HILL LANE,693,230
4022,100 CEDAR STREET,CEDAR STREET,680,117
4357,102 CEDAR STREET,CEDAR STREET,674,98
4358,104 CEDAR STREET,CEDAR STREET,687,258
4620,12 CEDAR STREET,CEDAR STREET,665,112
4726,13 CEDAR STREET,CEDAR STREET,622,105
3650,14 CEDAR STREET,CEDAR STREET,613,114
4725,15 CEDAR STREET,CEDAR STREET,654,240
3700,16 CEDAR STREET,CEDAR STREET,697,148
3326,17 CEDAR STREET,CEDAR STREET,569,209
3434,18 CEDAR STREET,CEDAR STREET,654,187
3328,19 CEDAR STREET,CEDAR STREET,645,216
3610,20 CEDAR STREET,CEDAR STREET,615,193
3424,30 CEDAR STREET,CEDAR STREET,616,160
5105,34 CEDAR STREET,CEDAR STREET,685,109
5628,36 CEDAR STREET,CEDAR STREET,603,134
5130,38 CEDAR STREET,CEDAR STREET,642,212
5279,39 CEDAR STREET,CEDAR STREET,589,67
5133,40 CEDAR STREET,CEDAR STREET,699,220
5484,41 CEDAR STREET,CEDAR STREET,615,202
5131,42 CEDAR STREET,CEDAR STREET,638,76
5132,44 CEDAR STREET,CEDAR STREET,620,111
5491,45 CEDAR STREET,CEDAR STREET,658,163
5335,46 CEDAR STREET,CEDAR STREET,568,151
5493,47 CEDAR STREET,CEDAR STREET,629,65
5074,49 CEDAR STREET,CEDAR STREET,563,182
4691,5 CEDAR STREET,CEDAR STREET,626,267
5409,52 CEDAR STREET,CEDAR STREET,681,273
5544,53 CEDAR STREET,CEDAR STREET,630,297
5328,58 CEDAR STREET,CEDAR STREET,640,84
2091,59 CEDAR STREET,CEDAR STREET,691,174
5255,60 CEDAR STREET,CEDAR STREET,576,126
2495,63 CEDAR STREET,CEDAR STREET,682,182
2140,64 CEDAR STREET,CEDAR STREET,639,285
2142,66 CEDAR STREET,CEDAR STREET,689,67
4693,7 CEDAR STREET,CEDAR STREET,621,298
2099,70 CEDAR STREET,CEDAR STREET,580,66
2379,72 CEDAR STREET,CEDAR STREET,699,177
2510,76 CEDAR STREET,CEDAR STREET,618,191
2158,84 CEDAR STREET,CEDAR STREET,675,84
2046,88 CEDAR STREET,CEDAR STREET,596,168
2279,90 CEDAR STREET,CEDAR STREET,569,172
3758,99 CEDAR STREET,CEDAR STREET,666,263
17267,11 CEDARCROFT LANE,CEDARCROFT LANE,559,273
17111,12 CEDARCROFT LANE,CEDARCROFT LANE,558,140
16861,17 CEDARCROFT LANE,CEDARCROFT LANE,680,242
17016,18 CEDARCROFT LANE,CEDARCROFT LANE,643,196
17143,21 CEDARCROFT LANE,CEDARCROFT LANE,575,225
17445,23 CEDARCROFT LANE,CEDARCROFT LANE,571,235
17586,27 CEDARCROFT LANE,CEDARCROFT LANE,662,73
17264,28 CEDARCROFT LANE,CEDARCROFT LANE,681,206
17603,33 CEDARCROFT LANE,CEDARCROFT LANE,625,183
17229,38 CEDARCROFT LANE,CEDARCROFT LANE,575,269
17223,4 CEDARCROFT LANE,CEDARCROFT LANE,683,91
17126,5 CEDARCROFT LANE,CEDARCROFT LANE,579,120
6329,11 CEDARWOOD AVENUE,CEDARWOOD AVENUE,700,264
3389,116 CEDARWOOD AVENUE,CEDARWOOD AVENUE,652,237
3559,117 CEDARWOOD AVENUE,CEDARWOOD AVENUE,655,268
6033,15 CEDARWOOD AVENUE,CEDARWOOD AVENUE,603,234
6030,20 CEDARWOOD AVENUE,CEDARWOOD AVENUE,640,218
